pct_phylo_median,pct_phylo_lower,pct_phylo_upper,pct_site_median,pct_site_lower,pct_site_upper,pct_resid_median,pct_resid_lower,pct_resid_upper,model
68.63803755927654,55.30899818876983,78.445724487171,8.721456650481697,3.5186434640336333,21.813638383705563,21.892473529724818,15.207464964069944,29.739591160928015,dorsal
71.21944985266,59.04447072507571,80.40684281994064,7.9139536863561695,3.327280844497917,19.702800237143574,20.163399598468285,14.001460355428861,27.425178865055862,ventral
