parameter,median,mean,lower_95,upper_95,lower_90,upper_90,pd,model
b_Intercept,64.82145252194364,64.89301901985395,59.295564413890055,70.69343482402834,60.13418160624437,69.75203150086601,1,structural_dorsal
b_MajorAxis_Dorsal,-2.3842660863096565,-2.3819920510808763,-3.3393191958765693,-1.4295318685144918,-3.176672367351041,-1.571606764460086,1,structural_dorsal
b_mammalAbundance,0.32754651996559414,0.32667871818761685,-2.0304968110600634,2.6513391054260835,-1.630430344110783,2.2590007837348036,0.61225,structural_dorsal
b_mammalAbundance:MajorAxis_Dorsal,0.43173539176066855,0.43365725283615186,-0.26164779607919514,1.123157287424512,-0.13740965348846612,1.0176989430320087,0.8921666666666667,structural_dorsal
b_Intercept,64.37337569917253,64.39617011622322,57.436083325126226,71.26280212222463,58.57753627202717,70.21406583912083,1,structural_ventral
b_MajorAxis_Dorsal,-0.6313095199849574,-0.6351914488214432,-1.789179378788708,0.5315990696446204,-1.612531995961219,0.3314643108209943,0.86225,structural_ventral
b_mammalAbundance,1.70983766214672,1.714004660508159,-0.8150835807171027,4.26453246665554,-0.3670372725665366,3.824360033081548,0.9178333333333333,structural_ventral
b_mammalAbundance:MajorAxis_Dorsal,-1.035420761100903,-1.0390782043270974,-1.8755417357862596,-0.22555043216937887,-1.7353530245383202,-0.3551283117349867,0.9944166666666666,structural_ventral
